PC1,PC2,PC3,PC4,PC5,PC6,compressive_strength
0.24525348671136193,-0.13494432846348992,0.04980896891483076,0.16043130821565466,-0.01214654814541706,-0.03175264451107724,39.94
0.23839856599961334,-0.11722106640611747,0.04280929201043403,0.15454358848765598,0.05328446618709583,0.1291118680273706,48.72
0.21586254943800437,-0.08521926333100151,0.03432813762044404,0.13657094842646744,0.13866086629880464,0.33748127813755346,52.04
0.352023027779591,-0.14199710026630918,0.02467228010250827,0.1803048071157703,-0.2819583878632229,-0.08502472343025584,21.02
0.3533737050828862,-0.13808608772075232,0.02190927887218886,0.1812575634541746,-0.25644791558438673,-0.02375751119280979,33.36
0.35245347710576025,-0.131867636269567,0.01869119837643629,0.18087214906750393,-0.22259911499675827,0.053425350475490255,33.94
0.3426837072043594,-0.11616203230779064,0.013415347762286131,0.1752866890329292,-0.15340039558491528,0.19926047166141223,44.14
0.31294330778030444,-0.08730378542564853,0.008236747583325252,0.15772124597086118,-0.052046086172139544,0.38948063456173054,45.37
0.33445486378435607,-0.11369161006457344,0.035652538004499607,0.17784438252171964,-0.2194547740831457,-0.11777898573520967,15.36
0.3358634373582907,-0.10981790767914669,0.03282226801017554,0.1788072988798925,-0.19383069839157152,-0.05566971936355784,28.68
0.3350715729676378,-0.10380732478702397,0.029453360245191886,0.17841350242967718,-0.16022831734151,0.022765760024682183,30.85
0.32573404596011507,-0.08900563733074897,0.02369439531697532,0.17275961984964527,-0.09275504857424596,0.17142067384410845,42.03
0.29708235823924406,-0.06248584759167483,0.017470933035552548,0.15507049456652205,0.0034824906351970733,0.36594674280660544,51.06
0.3764260753975817,-0.11612614770499098,0.07679466142999775,0.1781775539243578,-0.2806807681040674,-0.08313619341411424,21.78
0.3776990827173241,-0.1122744594408334,0.07385119149266409,0.1791380844685811,-0.25503803727159524,-0.021557847787682355,42.29
0.37649310050844886,-0.1062893560372258,0.07006463148818298,0.1787603369807167,-0.22101865716394317,0.05599281941897744,50.6
0.3656174343618595,-0.09151841722477443,0.06267271424242296,0.17318806727672287,-0.151515672429365,0.20239236273821135,55.83
0.333295637484143,-0.06495782378314695,0.05253711826829648,0.1556698458094639,-0.04989766805047566,0.39293542702933404,60.95
0.3886618027851898,-0.16787804622962632,-0.04543955711476888,-0.09156120443434027,-0.3101819221673622,-0.06810485345086506,23.52
0.3898973982279209,-0.16392033569374026,-0.047963927755882305,-0.08976156514599855,-0.28478146772212287,-0.007351425770407559,42.22
0.38863462058531206,-0.15749400047066842,-0.050434037663848866,-0.0873043128730197,-0.25090737094695514,0.0690917474298341,52.5
0.37759836812604686,-0.14092573956164645,-0.052925704636328674,-0.08207558877224344,-0.18111457702642125,0.2133264411125552,60.32
0.3448091666591306,-0.1098887967033325,-0.051556788564190326,-0.07400371492829189,-0.07768632175122556,0.4012250295403189,66.42
0.32766824404599904,-0.1741289703196472,-0.027467247962847538,-0.11304150282811937,-0.18889826388101677,-0.12856871941147235,23.8
0.32910609077261926,-0.16984698123965303,-0.030194251809110367,-0.11104385498186387,-0.16222954343583298,-0.06369381428247708,38.77
0.32817521382528225,-0.16279142221291054,-0.03295233511920437,-0.1081612006892762,-0.1274631355268674,0.01821259071219175,51.33
0.31811826873173604,-0.14448577420508746,-0.03608987755762211,-0.10162909009812207,-0.058511086309466,0.17285092435418445,56.85
0.28805311387369964,-0.11057639778675642,-0.03588860273824897,-0.09094606834522984,0.03741666249056705,0.3727056611292179,58.61
0.27350198036878315,-0.1563060217160278,0.016078680992525712,-0.13683133977832657,-0.07721159360935338,-0.1787803697429024,21.91
0.27514119696775824,-0.15198265217115003,0.013141056888294617,-0.13470037308036178,-0.050382335237997664,-0.11235697165596742,36.99
0.2747599820816315,-0.14494528240341498,0.0098184071853782,-0.13145654185783134,-0.016233065051172085,-0.028167956265404248,47.4
0.26666871044725543,-0.12693181679045756,0.004718007716027872,-0.12367801069057827,0.04895989271421826,0.1314881128391231,51.96
0.24126326712906104,-0.09411804012482956,0.0005304420512838304,-0.1102949192860447,0.1344112453691157,0.3386146009044999,56.74
0.4819972268881776,-0.09583775975063606,-0.1058527504184451,-0.14036987551506602,-0.1477333984347114,-0.13978633110610394,17.57
0.4829531340754498,-0.0921770585511456,-0.10815732805637295,-0.13845563954018025,-0.12327518293000886,-0.079862046191608,33.73
0.48085066960575873,-0.08661943501290438,-0.10999909340263321,-0.13555500321581943,-0.09164766708721209,-0.0039767248408526835,40.15
0.46669335983026383,-0.0731878023092473,-0.11021829563347497,-0.12855888292421055,-0.029269063260160176,0.14088079707690504,46.64
0.4263345345984209,-0.04932701133323199,-0.10351614889868611,-0.11615420064132104,0.05798604154583279,0.3336300155407361,50.08
0.49406186404897146,-0.08357363989713777,-0.07909882724773877,-0.1402027059438518,-0.16239291655268678,-0.13312797064348642,17.37
0.4949907512953693,-0.08000513189139476,-0.08145721355265755,-0.1383183260021173,-0.13823167969176595,-0.07404576042192862,33.7
0.492869074046141,-0.07466141855612725,-0.08355836866136075,-0.13546836793149586,-0.10689933533656126,0.0007562601267797966,45.94
0.47869127346103846,-0.06191913317815251,-0.08485532687919943,-0.1285994179424614,-0.04477186082480224,0.14363436074313965,51.43
0.438157007804625,-0.03950259838834594,-0.08078735859392748,-0.11639036802331464,0.043003377437973805,0.33430252584335673,59.3
-0.01113120933010911,-0.03719734391471438,0.055447677861130314,-0.04762763070659619,-0.39447003228860605,-0.04656011315181338,30.45
-0.008370780768539303,-0.03319125891540743,0.052277701049682344,-0.04577506354768272,-0.3656293846141669,0.021262621516700494,47.71
-0.005206675960277803,-0.027420323426484525,0.048372851220476264,-0.04356523486957549,-0.32642635643257467,0.10610717797913206,63.14
-0.00021754991237035726,-0.014439414599742573,0.04132257685292515,-0.03979653982078792,-0.24438246059732832,0.2632746321128381,66.82
0.00421327708336805,0.0063777910084747355,0.03292375805274675,-0.0357692775804646,-0.1231073697636173,0.458820859473812,66.95
0.3789495991909867,-0.051505232869762885,-0.05591940006747466,-0.10041884424381722,-0.3494541483883189,-0.061406403877068694,27.42
0.3802122756295192,-0.047785066390464356,-0.05847825761536282,-0.09852935900192898,-0.3230832252735211,0.0012614972332607374,35.96
0.3788711931505016,-0.042369018826425575,-0.06087230307218579,-0.09588848658985105,-0.28763044674486465,0.07999105315733378,55.51
0.36740406912671714,-0.029930216324428757,-0.06285866163483597,-0.09011337294975169,-0.21396229900916428,0.22781455552515242,61.99
0.3338267036712912,-0.009151223097968286,-0.06013812243544012,-0.08096481971514774,-0.1042339675900033,0.41802527164136394,63.53
0.35955672880618905,-0.012109709163211177,-0.057651673776815085,-0.06666254387843613,-0.2131652485730491,-0.13226493179664559,18.02
0.3608631608692628,-0.008070296009689532,-0.06045132263962015,-0.06467480059947164,-0.18412416700270223,-0.0619640222298926,38.6
0.35903356216239807,-0.0024308872846270924,-0.06292210588946422,-0.06214367393692197,-0.1460675553350427,0.02659768648572759,52.2
0.3452834219059518,0.009741548395173341,-0.06439810747530884,-0.05733477920697726,-0.07059703265855824,0.19204116873845173,53.96
0.3075458620045659,0.028265628969020386,-0.060027915496184664,-0.05113919177812243,0.032807443431677685,0.39970566167701904,56.63
0.35975397837143924,-0.13532685532256178,-0.09901250370116797,-0.09302216180751564,-0.2406702064489345,-0.10742307582240995,15.34
0.361080458756041,-0.1313902802661973,-0.10140291438147038,-0.09118364896697506,-0.21501967689215434,-0.045447143570277695,26.05
0.3600244654020957,-0.1251594391035762,-0.10332002115508689,-0.08866216007782626,-0.18124502301692227,0.03275436071384605,30.22
0.3496942769136971,-0.10950821617000243,-0.10359440892479262,-0.08327374171995229,-0.11301270617421041,0.18078402331421642,37.27
0.3186939320885126,-0.0809591734568798,-0.09690410598144404,-0.07494169686888424,-0.014846841569520916,0.374154976733558,46.23
-0.3360494167767912,-0.2632932399137897,-0.013681119732344663,-0.020524697619650173,0.10930512391224151,-0.21694883829602132,16.28
-0.33237818366298577,-0.2588297377691746,-0.016397983405988817,-0.018889843912762105,0.13432916148122856,-0.15330268014984696,25.62
-0.3257621750234731,-0.25099741631167677,-0.019271935842014504,-0.01712133909275451,0.16492399289008072,-0.07228112417956346,31.97
-0.3072301532148281,-0.22950835556076776,-0.02301905873684451,-0.01467369015454157,0.21976426701206694,0.08300530841120189,36.3
-0.2706081670071648,-0.187674733816299,-0.024380862384147203,-0.01335622782918669,0.284800180093554,0.28923468696182286,43.06
-0.12139635464036004,-0.3873948372943225,0.29712567928580147,0.1831969188803571,-0.16290490490507495,0.09808664892530788,67.57
-0.04165933728379449,-0.4124067186542862,0.1344499651472318,-0.39010412356634244,-0.1341593262464001,0.09905197149797737,57.23
-0.18001509854720393,-0.31896199957317145,0.1401986325720757,-0.3483079120613392,0.185932918010279,-0.06298131346338531,64.02
-0.100462661559439,-0.22785142412409193,0.5757045483243463,0.24423425426079892,0.09218922275932159,0.018030700960705522,41.37
-0.1566607982783384,-0.27740996598798695,0.4122379455393113,0.2707572586298254,0.0731804497363891,-0.006312283522247317,60.28
-0.21348193005037652,-0.28433602079173287,0.41976134353809474,-0.04514530530376369,0.09744003100607987,-0.010971580626437008,56.83
-0.1863152629067265,-0.2849212681161316,0.42158903938418746,0.17195557330068595,0.09969241333987593,-0.01059527473253128,51.02
0.44234189491337567,-0.045807960448733406,0.38028182138130245,-0.029614994083783278,-0.0419246625405056,-0.007754228848102958,55.55
-0.30875526942747317,-0.33485071949313444,0.11022859289673889,-0.3830043170937578,0.012195945684611768,0.005103295415793645,44.13
-0.33179517372556977,-0.23753302622728983,0.06690957346224564,-0.3953684540823171,-0.01972200328090551,0.01033896452423616,39.38
0.41815318624442516,-0.017100558898427265,0.3526654784301159,-0.3189412726495687,-0.017958422925286134,-0.014923046291074563,55.65
0.44014625407693875,-0.01673342728099589,0.22418104504102365,-0.31678919818709433,-0.028109508933103454,-0.016196141760962658,47.28
0.35892767402214726,0.005680065986636909,0.20145356733722697,-0.33118794796702083,0.11438059915963418,-0.07655282946014479,44.33
-0.2871985684271632,-0.38660883302195287,-0.03525478067473112,-0.24790924544043963,-0.09549540439898475,0.06292303761500487,52.3
-0.37170936183977527,0.12436705786198451,-0.2626747411355382,-0.325754047536999,-0.18107487068312225,0.057687818722907624,49.25
-0.09888719330230157,-0.2268418980287616,0.576849412723505,0.24383491783074002,0.09080827697142539,0.018309979560694502,41.37
0.24718550549329582,0.28375672808219365,-0.07041379345140987,0.3085114725725206,0.15528634082763754,-0.10719954606738413,29.16
0.25621477392831793,0.30222828899831294,-0.025644281479042894,0.30270780171660694,0.1458792698096485,-0.10516769989929727,39.4
-0.26064299235773875,0.1751893190161085,-0.016971075433417,0.012469284540230899,-0.10710159359601085,0.024179168108798492,39.3
0.20807421646161905,0.3342826438683645,0.1934077956637279,0.13218288557233487,-0.052585394755039414,-0.0064697755528806515,67.87
-0.14043385751035825,-0.3327567274060738,0.32076809189033495,-0.2602383854246079,-0.1596544104032563,0.10274848196666853,58.52
-0.23867186353477715,0.16354246840802084,0.09983206356022384,-0.21655104184557594,-0.29708717751706926,0.12505069465272323,53.58
-0.19269634078369813,-0.04912984908059807,0.1835874758081131,-0.30221186937408817,-0.2891070360368083,0.13602205604111003,59.0
0.2745159260165516,0.3565352363190549,0.26682876266855876,0.053225794054537395,0.03806894644250826,-0.04115400518537975,76.24
-0.1316902238132444,-0.3600700638094316,0.3758385866326182,-0.2669432713066873,-0.18156582932563833,0.12752544382009207,69.84
0.2989956397726644,-0.1294154403195752,-0.3198573139232916,0.16995759334378285,-0.030427029332953513,-0.18999330938546996,14.4
0.2695496593481976,0.19913239291631296,-0.13945133701382562,-0.1453783253527634,-0.11611802064183255,-0.18659787511277587,19.42
0.1482617343212595,0.16167846990139473,-0.21340215529994044,-0.1391923956397634,-0.055236421460583524,-0.21220723054892876,20.73
0.2531922246129312,0.19735962815504465,-0.14197205661379375,-0.14407601684568122,-0.1165556127439562,-0.18716231907558378,14.94
0.4328548587718248,-0.07013614035248276,-0.23342889424967211,0.057826738004320644,-0.06653977208918396,-0.17928912485064297,21.29
0.4296814480101355,0.028731054730947343,-0.18337384027690373,-0.06959418357981173,-0.05947175587392228,-0.1930166528704842,23.08
0.4225410927762817,0.0901467193984814,-0.15603617991410346,-0.1145307185329203,-0.09608327406261963,-0.1813482737832139,15.52
0.3838919647762156,0.13944617535435905,-0.110981422117309,-0.16101796907223626,-0.09034875900160245,-0.1881457069916314,15.82
0.3372729686376251,-0.11740809917857271,-0.16787691437977942,-0.08246251705482126,-0.197051954504116,-0.13023433418833882,12.55
0.1579253101503445,-0.1096111838008763,-0.08145849992344391,0.1677108237892488,0.0617844324802216,-0.2444038356405794,8.49
0.48777077791121004,-0.07351812811363283,-0.07548540818045267,-0.14055263588331782,-0.1351204446773756,-0.14672031382675055,15.61
0.26567622671275243,-0.11145128251251847,-0.14909223405622501,0.20910525566353,-0.13343874230169922,-0.16155469979656947,12.18
0.18395792529526622,-0.13885862402730953,-0.14617842953980942,-0.14687092535975865,0.01633379765921627,-0.221782915629411,11.98
0.30051941497837253,-0.12548883131363203,-0.3215344671071935,0.17094619615861767,-0.00540566192428904,-0.12762346400695299,16.88
0.27121441715400285,0.202205565132499,-0.14185417602581574,-0.14315717557106283,-0.08849687104281401,-0.11855964803382155,33.09
0.15045506147979465,0.1650219218570278,-0.2155648582023601,-0.1368823069505407,-0.026610842173063157,-0.14097938502817153,34.24
0.2549243319351335,0.20045866415289132,-0.1443771516680778,-0.14184087377875765,-0.08872251394010616,-0.11860791130029505,31.81
0.4339465022744182,-0.06642457333221528,-0.23538119485639364,0.059174122407153584,-0.041539149372175455,-0.11729585712250051,29.75
0.4307696349297218,0.03222670654710388,-0.18552480286254386,-0.0677856012887627,-0.03376116987036738,-0.12915856928322003,33.01
0.42364359826465564,0.09349546074868767,-0.15830914984217925,-0.1125274081582297,-0.06973765208570303,-0.11627489657467888,32.9
0.3851343175125334,0.14258485304382165,-0.11339102165742763,-0.15888149451721312,-0.06435322912552302,-0.1238608699679711,29.55
0.3386727383413469,-0.11351255123555544,-0.17005004581066707,-0.08065101958231269,-0.17144301015451363,-0.06794742728863715,19.42
0.15999646786068833,-0.10543680834993456,-0.08404677730437517,0.16872104495667806,0.08822741725953448,-0.1774140671721792,24.66
0.4887149511255975,-0.06995921338847581,-0.07786434072645272,-0.13865648578689513,-0.1109151436986005,-0.08729696938392476,29.59
0.2673244733193697,-0.10746107867394782,-0.15136583663132624,0.20996574736749268,-0.10737331597980193,-0.09755269125706517,24.28
0.18589492145539005,-0.1347381348338823,-0.14847395790981815,-0.14477213717906948,0.04208039506257986,-0.15707962667838468,20.73
0.3001080645426151,-0.11930541994059575,-0.3210693449388548,0.17063625779565078,0.02617203875755854,-0.04837684254093452,26.2
0.2707815147782254,0.2049259915830946,-0.14325242421858375,-0.13970829930374973,-0.05305268083243478,-0.03231687025548258,46.39
0.151503851507507,0.16829682011189273,-0.21587510627611772,-0.13332139397836118,0.00957664131676688,-0.05058830460889628,39.16
0.2546701597417357,0.2032081651991089,-0.14573354073980477,-0.13837604764792766,-0.05300711932927926,-0.03172416164615712,41.2
0.4321285504958764,-0.060917244464225015,-0.23586312114102753,0.0600759849926686,-0.00974381499784523,-0.038589204054741796,33.69
0.42878491038974176,0.03681307797453495,-0.18649183252523216,-0.06545739490289484,-0.001131863478852798,-0.048041337621570826,38.2
0.4215995329573196,0.09745454219724162,-0.15956026261826944,-0.10962667783958825,-0.03605284154715399,-0.03373514270863899,41.41
0.38362343077298977,0.14593718410602544,-0.11517371983038414,-0.15549110668134367,-0.03114943740363641,-0.042248643379737605,37.81
0.3378397320010355,-0.1074449433538077,-0.17122213829147848,-0.07823327034894123,-0.13800669461419568,0.010791280643204164,24.85
0.16101834637598833,-0.09892950153337239,-0.08618073114022694,0.16823330177119356,0.12082715771509658,-0.0920189201333516,27.22
0.4866182673419249,-0.0646814405846984,-0.08000447767954048,-0.13578516752369696,-0.07968988018047243,-0.011988714359401752,44.64
0.2671770519152072,-0.101261467082729,-0.1527157090867426,0.20913272855580528,-0.07377701292957232,-0.016480718759569656,37.27
0.18666289477295855,-0.1281618343213043,-0.14984909321499967,-0.1415245966014906,0.07420597424366498,-0.07470531221456017,33.27
0.29220881710121743,-0.10385368555704551,-0.31231385301879955,0.16529847777535261,0.08595421715781228,0.10328000889914427,36.56
0.26238295061892286,0.20657307591585677,-0.14098883607064294,-0.1312927397665185,0.015322499098828435,0.1309162852979756,53.72
0.14837578623983727,0.17162994730611292,-0.2092918400187771,-0.12474379117432043,0.07750027300518293,0.12010170638795213,48.59
0.2469013358204814,0.20490188907101892,-0.14326460563514726,-0.1299434036172912,0.015840753221758142,0.13257084242138423,51.72
0.41892729035376597,-0.047972778345472436,-0.23072388741201194,0.059345570079484544,0.05121998008053527,0.11191166962675088,35.85
0.4148401789948512,0.046010613399213945,-0.18301417603160341,-0.06091890280629405,0.06108072251217768,0.1068468414053691,53.77
0.4073566516299084,0.10411680545028944,-0.15703090686272658,-0.10302754431832893,0.028820192355248537,0.12325334332747556,53.46
0.3714370373277316,0.1504233059742649,-0.1147263926627987,-0.14698368000443401,0.03276468852295826,0.11335535050381226,48.99
0.32833647082589096,-0.09244892849708687,-0.16865223044020106,-0.07325544124722785,-0.07130833561708783,0.16023608151008276,31.72
0.15815632200739865,-0.08295288895413845,-0.08679368743517336,0.16201593785074736,0.17988240991591042,0.07131828061749515,39.64
0.47251635129519154,-0.05223609274530318,-0.08141673578148091,-0.12885889640613246,-0.01829003837031995,0.13203280881338136,51.26
0.2601418396731259,-0.08601926147091137,-0.15065686246427995,0.20173829898892814,-0.0081826050229966,0.13758441168582738,43.39
0.18303558009838633,-0.11157855708790711,-0.14783652224759852,-0.13357991600303953,0.1337458076112451,0.08298650492818593,39.27
0.2669468513686704,-0.07580997312431238,-0.2843500856975713,0.14835518755144628,0.16404166122539224,0.30479285120473354,37.96
0.23640618693733306,0.2016933900507401,-0.12825434611734926,-0.11667400567555644,0.10600690847216677,0.34125391621614787,55.02
0.13442467389977197,0.1703176850761715,-0.18691755503284407,-0.11019559834644146,0.16327653315425272,0.33766935288377986,49.99
0.22239632357559957,0.20009434427770284,-0.13006236191737258,-0.11535888481182038,0.10693391730442597,0.34371796465933346,53.66
0.38112884367253796,-0.025751507323218625,-0.21126861126471513,0.05325977347961941,0.1325327626881909,0.3117962359627413,37.68
0.3755719795005553,0.05905065131042777,-0.16748427363845803,-0.05473970357121192,0.14297887366373976,0.3112109368181668,56.06
0.3675981001747729,0.11105630911033454,-0.14370400820994783,-0.0921907250391624,0.11528467894704289,0.32851356873381243,56.81
0.33633195221100215,0.1524156647572667,-0.10625201456926177,-0.1316069955500469,0.11805704839262685,0.3179768149820221,50.94
0.2993070821607261,-0.0655086968628981,-0.15525513336588365,-0.06591509668133377,0.02291452906677958,0.3561846037072308,33.56
0.14476154624217874,-0.05490522677564666,-0.08065988030035116,0.1432778163028483,0.2508554118895866,0.2858710948885732,41.16
0.43220998946915334,-0.030604940041785517,-0.07760264546268193,-0.11655217538147399,0.06733090900978922,0.3244681545324838,52.96
0.23701535696247095,-0.05893897129093803,-0.138434424216122,0.1800860361813968,0.0812745809134954,0.33922975934450816,44.28
0.16785643679183915,-0.08151519803117734,-0.13571409445661814,-0.11955537330406282,0.20848490266328418,0.29150281185675886,40.15
0.15415507395932565,-0.18052647519264708,0.35069422075045054,-0.1603283522054149,-0.04914325289688115,0.018052773238854337,57.03
0.15415507395932565,-0.18052647519264708,0.35069422075045054,-0.1603283522054149,-0.04914325289688115,0.018052773238854337,44.42
0.15415507395932565,-0.18052647519264708,0.35069422075045054,-0.1603283522054149,-0.04914325289688115,0.018052773238854337,51.02
0.13796919265398705,-0.19431954988852268,0.3337559254002738,-0.16134061222666407,-0.0332874927249013,0.014369138756935691,53.39
0.15095045579181426,-0.19274680755838614,0.3627531321860549,-0.16630380108300086,-0.11178130450386181,-0.13451275897522488,35.36
0.15095045579181426,-0.19274680755838614,0.3627531321860549,-0.16630380108300086,-0.11178130450386181,-0.13451275897522488,25.02
0.15095045579181426,-0.19274680755838614,0.3627531321860549,-0.16630380108300086,-0.11178130450386181,-0.13451275897522488,23.35
0.1518485162488405,-0.1912501030279969,0.3613773334179889,-0.16553911038399177,-0.10185589538467217,-0.11000690233883562,52.01
0.1518485162488405,-0.1912501030279969,0.3613773334179889,-0.16553911038399177,-0.10185589538467217,-0.11000690233883562,38.02
0.1518485162488405,-0.1912501030279969,0.3613773334179889,-0.16553911038399177,-0.10185589538467217,-0.11000690233883562,39.3
0.1514717291638622,-0.16035997453945178,0.32919941646989054,-0.15098520436658008,0.018688471642040842,0.17805158717459538,61.07
0.1514717291638622,-0.16035997453945178,0.32919941646989054,-0.15098520436658008,0.018688471642040842,0.17805158717459538,56.14
0.1514717291638622,-0.16035997453945178,0.32919941646989054,-0.15098520436658008,0.018688471642040842,0.17805158717459538,55.25
0.135867705939209,-0.17290527858646726,0.3124737907139638,-0.15169618640277188,0.03499028438321366,0.1773143180234949,54.77
0.2821387029325221,-0.11642559323181524,0.2822721927044121,0.11320363860806314,-0.10616911569061979,0.009932301231944022,50.24
0.27861551605879653,-0.12007986751209813,0.27740223459453506,0.11453132979277779,-0.10218025010857675,0.008857966586445167,46.68
0.2566078910023891,-0.14142315227245178,0.24764035857352895,0.12197556516060613,-0.07796020104771799,0.0024564820652688245,46.68
0.2807374717572081,-0.12636400434854322,0.29193827160298863,0.11169806730946887,-0.16402410899880557,-0.1293858130646657,22.75
0.27718447108030575,-0.130149112690838,0.2870810220066876,0.1130501336730121,-0.16036010486524593,-0.13136680069136475,25.51
0.25495719280963347,-0.15226029910820915,0.2573189777374333,0.1206427983022433,-0.13787936048062058,-0.14279404184011402,34.77
0.2814882421150069,-0.1250543621666108,0.2907446164737796,0.11221742041544634,-0.15494232958602733,-0.10703546538506445,36.84
0.2779409689480854,-0.12882798829997344,0.28588186649473796,0.11357127499586149,-0.1512218909849898,-0.108871899420035,45.9
0.25574782831033893,-0.15087363464049003,0.2560925871095509,0.12117319194915667,-0.12843162593961455,-0.11949914157572422,41.67
0.2751805845761551,-0.10130684911142128,0.26628163155008966,0.11034067808796687,-0.04156567276194566,0.15777956777723645,56.34
0.2716828605052971,-0.1046812405173652,0.2614662478009807,0.1115554097688531,-0.03734030637875986,0.1575967991990595,47.97
0.24997531196307882,-0.12435916691211661,0.2322088254431146,0.11834057764928575,-0.01198537092707462,0.15613190889532777,61.46
0.31306951268360145,-0.13923775566587177,0.20250244997262062,0.1429301205662103,-0.18194978230642783,0.0421371754411038,44.03
0.3059291023919022,-0.14666103175671386,0.19150904931506613,0.14574392904808675,-0.174613923903754,0.04034529549516208,55.45
0.04245911826261389,-0.1096637230729602,0.2553886415358554,-0.14860607756412983,0.36434990247897786,-0.1722673758384562,55.55
0.0762549932234001,-0.08282500452841031,0.33808984800747643,-0.096312123763823,0.4127422241128197,-0.17166246304224297,57.92
0.03789911937855481,-0.11889623370005893,0.2640799080356,-0.15344136672906608,0.31542599309339525,-0.3068136109775367,25.61
0.03875707768478934,-0.11766259952524045,0.2629690972313189,-0.15279526170913485,0.32377520794414427,-0.2854995464688088,33.49
0.04527164668728982,-0.09581252215013801,0.24153121512233106,-0.14135220812731453,0.408390047822362,-0.024464477602841365,59.59
0.07199004158603066,-0.09226602955456485,0.3484980461415895,-0.10072618723914598,0.362236111992581,-0.31314692426834234,29.55
0.07286799888555583,-0.09098099057076788,0.3472729310600218,-0.10007703860781325,0.37097051478296195,-0.2907400825171632,37.92
0.07766983969599049,-0.06911629741071355,0.3198995150806769,-0.09067926529610482,0.4562023246347248,-0.01680718526650673,61.86
0.2714923871046605,-0.047664803462359906,0.36049148288921307,0.010650669828706119,0.2690299697494169,-0.11587537238520279,62.05
0.25432512715411176,-0.10162598683549755,0.3011423641278031,-0.051547918973426095,0.1387694413871659,-0.24910470706724316,32.01
0.3088782014333304,-0.05687344044608007,0.38841887606951225,0.015262667079499567,0.2274298815905939,-0.09008368874666009,72.1
0.27096799720026,-0.05605515842920693,0.3710121386057044,0.008198915190750208,0.2223010071460495,-0.24334669705404013,39.0
0.2636146309818103,-0.0342203477045034,0.33919561044990443,0.011833353903679886,0.3208650108343174,0.04740407122797302,65.7
0.3082803769916985,-0.06707080181333448,0.40117585715971027,0.012216925782600918,0.16921436980997503,-0.24503697421716295,32.11
0.3090633863147983,-0.06566197984898879,0.3997653458460819,0.01285103639798317,0.17896645591601365,-0.2203571286469179,40.29
0.298681289562045,-0.042573380220773296,0.36498453103456985,0.016172811412052,0.2821368567615901,0.07565758792410442,74.36
0.20204251402146617,-0.013627766428235419,-0.2089663988177261,0.029046524610923094,0.28559215100292235,-0.16128692576349193,21.97
0.19956595482682465,-0.022525891254646505,-0.2061911767807894,0.026309552850442314,0.23120376059083328,-0.30891326744647984,9.85
0.20039335891249493,-0.021227278830879062,-0.20710570826718588,0.02690295979359006,0.2403975370191792,-0.28552247771095385,15.07
0.19780742691841707,-0.002166173901921073,-0.20442221833881175,0.029481169720371667,0.3356318751701014,-0.0005442980762467749,23.25
0.3417444349875197,0.0006650550040861597,0.09526429602550708,0.12874789844408024,0.27890624120327095,-0.12764959684464242,43.73
0.34205465942131486,-0.009107967937535294,0.10352980573820061,0.12772750181104153,0.21875544725218357,-0.29161917590617503,13.4
0.34283633332871233,-0.007667356339486037,0.10227754548812668,0.12829627101296615,0.22897641241799244,-0.26558329440809525,24.13
0.32847248260560963,0.012863884506937685,0.08547455360920432,0.12350673417597939,0.3328972132791903,0.047967205097603584,44.52
0.39262654792835217,-0.10516360598282316,0.1935516191650214,0.0036475142647986736,-0.0208715679422993,-0.02101900689049914,62.94
0.39262654792835217,-0.10516360598282316,0.1935516191650214,0.0036475142647986736,-0.0208715679422993,-0.02101900689049914,59.49
0.39304639584956325,-0.11547800289427863,0.20243407251358897,0.0005211804545281612,-0.08004679402258058,-0.16691667396361737,25.12
0.39304639584956325,-0.11547800289427863,0.20243407251358897,0.0005211804545281612,-0.08004679402258058,-0.16691667396361737,23.64
0.39374507266222547,-0.11411309184415684,0.20124198588723408,0.0011334069226151613,-0.07061899357576311,-0.1435587925674394,35.75
0.39374507266222547,-0.11411309184415684,0.20124198588723408,0.0011334069226151613,-0.07061899357576311,-0.1435587925674394,38.61
0.3799825861872845,-0.08964575287974284,0.1804535278827034,0.005189367713285209,0.0427204500433387,0.13396138316874867,68.75
0.3799825861872845,-0.08964575287974284,0.1804535278827034,0.005189367713285209,0.0427204500433387,0.13396138316874867,66.78
-0.3509928713291992,-0.17363281677867087,0.2464798886244145,0.0497638705061373,0.41282949298749927,-0.1280184601648933,23.85
-0.17844150026512523,-0.13993492905364485,-0.052573308273307376,0.3232426102225114,0.23890549206860454,0.29436591573653004,32.07
-0.2256758858355477,-0.20502580077388805,-0.04692314050467784,0.37615921034903793,0.05803062095257407,-0.20172235844216907,11.65
-0.3077621736435161,-0.3002035003580611,0.10036195688751509,0.10610678850415332,0.09206393246438518,-0.204195955597721,19.2
-0.24464138396739754,-0.21603304643252308,0.0712849647486574,0.09271111667499578,0.27296556494773216,0.3093990251657658,48.85
-0.2959156998970417,-0.2847647457821637,0.09201858313093629,0.10749729025079165,0.15546172728623675,-0.039305098770871134,39.6
-0.3354340139505199,-0.32035997935151317,0.23541781936905853,-0.06269886459579505,0.20165742361428407,-0.040528521516997616,43.94
-0.3460298924108204,-0.3339249720589133,0.244631952420596,-0.06646868620082458,0.15149317111186664,-0.1736564921618944,34.57
-0.28130444208171324,-0.25022776262839597,0.19570657492104293,-0.0529308728264184,0.31016984397526426,0.2984075861722173,54.32
-0.34734616054850104,-0.33558853860555843,0.24596646240865888,-0.06718185464931256,0.14144927096936424,-0.19899653438593953,24.4
