cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,water_cement_ratio,water_binder_ratio,cement_binder_ratio,slag_binder_ratio,fly_ash_binder_ratio,superplasticizer_binder_ratio,aggregate_binder_ratio,water_total_mix_ratio
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,56,1.0612121211478052,0.411419172922664,0.3876879699157028,0.30192669172222913,0.31038533833857174,0.019031954886770862,4.117481202910773,0.07415720819890666
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7,0.9596899224310237,0.38391565018846563,0.4000413479346694,0.5999586520446566,0.0,0.0,3.519743642681006,0.0782916649096577
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28,1.4805194804233428,0.4444444444357808,0.30019493176802736,0.3391812865430959,0.3606237816693835,0.013645224171273972,2.8401559453637395,0.10340136054374875
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,0.361176470579737,0.28891398456072065,0.7999247129531353,0.200075287028043,0.0,0.031055900620533487,3.273480142983748,0.06289694734659744
134.7,0.0,165.7,180.2,10.0,961.0,804.9,28,1.337787676218427,0.599866844187754,0.44840213047774957,0.0,0.5515978694889614,0.03328894806813286,5.878495339351582,0.07985818745809946
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,14,0.8500707213177714,0.5403056637536618,0.6356008390579682,0.0,0.36439916091206476,0.017081210667753036,5.504644890455359,0.07650852923671177
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,100,0.9372409709332599,0.4719737626573651,0.5035778175162916,0.12581991651383959,0.3706022659400535,0.03220035778079307,5.596302921717462,0.06647071173602155
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28,1.4632352940100561,0.46279069766365605,0.3162790697600865,0.45581395347777176,0.22790697673888588,0.013953488371768524,3.790697674330449,0.08785871964641122
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28,0.3010309278288447,0.3010309278288447,0.9999999999793814,0.0,0.0,0.0,3.9587628865163142,0.05723245785943853
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,14,0.580222398706107,0.41541086151790124,0.7159510946626115,0.0,0.2840489053089551,0.03525732157989032,5.418822860238304,0.06047185430438547
469.0,117.2,0.0,137.8,32.2,852.1,840.5,56,0.29381663112379924,0.2350733538001523,0.8000682360832468,0.19993176389969408,0.0,0.054930057999745305,2.8874104400735683,0.05627245998016877
252.3,0.0,98.8,146.3,14.2,987.8,889.0,3,0.579865239770913,0.41669040158311904,0.7185986898114897,0.0,0.2814013101600284,0.04044431785700813,5.345485616481188,0.06125439624827812
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28,0.8220338982702527,0.8220338982702527,0.9999999999576271,0.0,0.0,0.0,7.851694914921538,0.08497590889143682
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,14,0.724121779825568,0.3987619293165137,0.5506835181699592,0.0,0.44931648180424766,0.030177972658494246,4.714469950871435,0.06490889243402087
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,91,0.5601659750858549,0.3049522154595143,0.5443961772277255,0.45560382275489825,0.0,0.014943527367246854,2.8821894004712045,0.07257164123527862
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,56,0.9095127609681257,0.43749999998779304,0.48102678570086427,0.0379464285703698,0.48102678570086427,0.011439732142537953,5.197265624854987,0.06582703610383785
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90,0.8220338982702527,0.8220338982702527,0.9999999999576271,0.0,0.0,0.0,7.851694914921538,0.08497590889143682
401.8,94.7,0.0,147.4,11.4,946.8,852.1,56,0.36684917868673844,0.296878147023225,0.8092648539615456,0.19073514601831348,0.0,0.02296072507506625,3.6231621348716385,0.0600603047833915
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,0.6666666666435185,0.39999999999166663,0.5999999999875,0.39999999999166663,0.0,0.0,3.4370833332617274,0.08269446119354512
222.4,0.0,96.7,189.3,4.5,967.1,870.3,100,0.8511690647099295,0.5932309620622617,0.6969602005422451,0.0,0.3030397994264168,0.014102162331115569,5.758069570487055,0.08054290941547657
427.5,47.5,0.0,228.0,0.0,932.0,594.0,28,0.5333333333208576,0.47999999998989473,0.8999999999810526,0.09999999999789473,0.0,0.0,3.212631578879734,0.10228802153386143
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28,0.5675934803270184,0.3751584283824428,0.6609632445994726,0.33903675537940353,0.0,0.020278833966618528,3.5405576678593036,0.07600462190235802
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,56,0.8507619547634911,0.5131537242309618,0.6031695720886476,0.0,0.3968304278796567,0.0313787638658834,5.992709983962196,0.06808242220324609
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28,1.694345024932402,0.5488059355309806,0.3239044748359864,0.3800139114217479,0.29608161371907993,0.013447716206504805,3.5339670761990734,0.1076888080067894
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,0.48691099475165156,0.48691099475165156,0.9999999999738219,0.0,0.0,0.0,4.675392670034675,0.07901444350008915
233.8,0.0,94.6,197.9,4.6,947.0,852.2,100,0.8464499571921963,0.6026187575943174,0.7119366625848985,0.0,0.28806333738465095,0.014007308160353005,5.4786845308928545,0.08493197716799739
424.0,22.0,132.0,168.0,8.9,822.0,750.0,56,0.3962264150849947,0.2906574394413381,0.7335640138281391,0.03806228373636571,0.2283737024181942,0.015397923875166126,2.7197231833439495,0.07219906313089433
439.0,177.0,0.0,186.0,11.1,884.9,707.9,56,0.42369020500173826,0.30194805194315016,0.7126623376507685,0.28733766233299773,0.0,0.018019480519187996,2.5857142856723097,0.07730994638149005
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,56,0.8505392911735727,0.5609756097370943,0.6595528455061127,0.0,0.34044715446001195,0.025406504064179998,6.477981029590854,0.06956229521940031
380.0,95.0,0.0,228.0,0.0,932.0,594.0,365,0.5999999999842105,0.47999999998989473,0.7999999999831579,0.19999999999578946,0.0,0.0,3.212631578879734,0.10228802153386143
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7,0.2796934865846802,0.2796934865846802,0.9999999999808429,0.0,0.0,0.0,3.4329501915051157,0.0593495934956937
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,1.8790397043509661,0.7517547099833116,0.40007388251200315,0.5999261174510556,0.0,0.0,6.602142593032799,0.08998850269704613
425.0,106.3,0.0,151.4,18.6,936.0,803.7,3,0.3562352941092651,0.2849614153908346,0.7999247129531353,0.200075287028043,0.0,0.03500846979041957,3.27442123088134,0.06202376075353534
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,0.6665574844197,0.3999606918160385,0.6000393081643074,0.3999606918160385,0.0,0.0,3.137578616290535,0.0881448434179922
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,0.7687425624447147,0.45621468925479725,0.5934557438655025,0.22857815442023122,0.17796610169072585,0.019538606402553237,3.900423728721742,0.08485856905120913
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,56,0.749764816521648,0.5092651757025793,0.6792332268153599,0.0,0.32076677315269114,0.033226837059641315,6.0945686899011315,0.06668340026745867
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,0.361176470579737,0.28891398456072065,0.7999247129531353,0.200075287028043,0.0,0.031055900620533487,3.273480142983748,0.06289694734659744
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14,0.6304347825891169,0.6304347825891169,0.9999999999689441,0.0,0.0,0.0,5.509316770015238,0.08829926054768031
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,100,0.7496470587882519,0.5091083413068358,0.6791307126660553,0.0,0.32086928730198566,0.02780441035385732,6.1086609138348145,0.06658863854839867
238.1,0.0,94.1,186.7,7.0,949.9,847.0,3,0.7841243174807171,0.5620108368283561,0.7167369054570518,0.0,0.28326309451284576,0.021071643587565574,5.409090908928083,0.08037713104838824
491.0,26.0,123.0,210.0,3.9,882.0,699.0,3,0.42769857432937475,0.32812499999487305,0.7671874999880127,0.04062499999936523,0.19218749999699708,0.006093749999904785,2.4703124999614015,0.08624584171799152
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28,0.5669781931287545,0.405345211572264,0.7149220489818503,0.0,0.285077950995878,0.024498886413708267,3.67483296205624,0.07940663176230625
388.6,97.1,0.0,157.9,12.1,852.1,925.7,56,0.4063304168706554,0.3250977969873358,0.8000823553469202,0.19991764463249084,0.0,0.02491249742588197,3.660284125928345,0.06488596671434196
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,0.6151178917955924,0.4333170493299141,0.70444553002676,0.295554469948814,0.0,0.01709819247637767,4.243771372636938,0.0760981468768184
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28,1.049999999934375,0.4097560975509815,0.39024390242950624,0.6097560975461035,0.0,0.029268292682212968,4.236585365750327,0.07219596046380664
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,3,0.8499999999630434,0.5612977318242521,0.6603502727344143,0.0,0.3396497272368748,0.013207005454688284,5.13350559847449,0.08367574045504333
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365,0.5333333333208576,0.47999999998989473,0.8999999999810526,0.09999999999789473,0.0,0.0,3.212631578879734,0.10228802153386143
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28,0.7032193158717901,0.5175222112409298,0.7359328726373165,0.0,0.26406712733800425,0.027393879564970535,4.00740375113506,0.09320828518049067
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28,0.5601659750858549,0.3049522154595143,0.5443961772277255,0.45560382275489825,0.0,0.014943527367246854,2.8821894004712045,0.07257164123527862
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,1.3356643355709326,0.41978021977099383,0.3142857142788069,0.37142857142040814,0.3142857142788069,0.017582417582031155,3.53846153838377,0.08436395759680052
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365,0.47999999998989473,0.47999999998989473,0.9999999999789474,0.0,0.0,0.0,3.212631578879734,0.10228802153386143
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7,0.7795969772972461,0.46775818638620253,0.5999999999848866,0.39999999998992447,0.0,0.0,4.470780856310559,0.07876654224601813
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28,0.6576923076670118,0.3895216400822432,0.592255125271247,0.23006833712459981,0.1776765375813741,0.022779043279663347,3.8701594532148027,0.07373868046540001
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7,0.899999999955,0.899999999955,0.99999999995,0.0,0.0,0.0,9.8499999995075,0.07659574468052513
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,0.7442748091318979,0.4248366012979338,0.5708061002054291,0.24183006535420848,0.18736383441857596,0.01089324618712651,3.5468409585283913,0.08526453869661013
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365,0.5999999999842105,0.5999999999842105,0.9999999999736842,0.0,0.0,0.0,4.215789473573269,0.10316742081401283
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3,0.8135593219994254,0.4885496183081794,0.6005089058371371,0.3994910941374175,0.0,0.0,4.380916030422878,0.08323579138993699
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,0.36322869954342535,0.2950819672077398,0.8123861566336542,0.04371584699373924,0.14389799635439166,0.021129326046973963,3.0582877959370074,0.06745502997973246
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7,0.726810176096798,0.4361202442358825,0.6000469703945503,0.3999530295819645,0.0,0.0,4.112024424515922,0.07860650186217998
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90,0.8133493205110572,0.4880095923144362,0.5999999999856115,0.3999999999904077,0.0,0.0,4.008872901582521,0.08877933862625959
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,0.5457227138482088,0.5457227138482088,0.9999999999705015,0.0,0.0,0.0,5.377581120785322,0.07882403067712473
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28,0.7289068231574134,0.5485919381405688,0.7526228602773986,0.0,0.2473771396949923,0.029265599115702215,4.675593594569972,0.08772626931528597
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,56,0.6452795600070909,0.3550176500162628,0.5501765002382708,0.13767019666823826,0.3121533030682765,0.03000504286359039,4.711043872801032,0.05823716755570072
190.0,190.0,0.0,228.0,0.0,932.0,670.0,180,1.199999999936842,0.5999999999842105,0.4999999999868421,0.4999999999868421,0.0,0.0,4.215789473573269,0.10316742081401283
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3,0.9599056603320799,0.5759977356191339,0.600056609097083,0.39994339087461245,0.0,0.0,4.878007359046759,0.08924655731914198
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90,0.7529411764410611,0.7529411764410611,0.9999999999607843,0.0,0.0,0.0,7.19529411736489,0.08414409676534251
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28,1.0675219445599242,0.5553213909183238,0.5201966982606183,0.0,0.479803301704257,0.05655075517890584,6.434492447965069,0.06901519119927965
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90,1.6551724136504162,0.6643598615687073,0.40138408303109396,0.5986159169343039,0.0,0.0,6.234256055147603,0.08411092127706615
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,100,0.9349503858360004,0.48679678529027565,0.5206659012479717,0.0,0.47933409872332566,0.021814006888007633,5.2623421353254205,0.07189487070762232
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7,0.8813478879505767,0.3525056947541286,0.3999620349202741,0.6000379650607435,0.0,0.0,3.1630599847539282,0.07806457037128776
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,0.6283783783571494,0.6283783783571494,0.9999999999662161,0.0,0.0,0.0,6.280405405193229,0.07945322511713176
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28,1.3872077027931766,0.6219549799376516,0.4483502929248119,0.0,0.5516497070443525,0.024051803884549743,5.2195497994073525,0.09059061306943368
277.0,116.8,91.0,190.6,7.0,946.5,665.6,28,0.6880866425744373,0.3931518151734086,0.5713696369519107,0.24092409240427134,0.18770627062319087,0.014438943894091606,3.3252887788092966,0.08306820658059243
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28,0.5891238670516881,0.38922155687845866,0.6606786427013837,0.33932135727865625,0.0,0.015968063871936763,3.21956087817925,0.08416055243813483
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,0.36322869954342535,0.2950819672077398,0.8123861566336542,0.04371584699373924,0.14389799635439166,0.021129326046973963,3.0582877959370074,0.06745502997973246
380.0,95.0,0.0,228.0,0.0,932.0,594.0,90,0.5999999999842105,0.47999999998989473,0.7999999999831579,0.19999999999578946,0.0,0.0,3.212631578879734,0.10228802153386143
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28,1.264705882259948,0.4056603773489231,0.3207547169735671,0.382075471689102,0.297169811313746,0.02358490565982111,3.978773584811821,0.07501090274716524
424.0,22.0,132.0,168.0,8.9,822.0,750.0,28,0.3962264150849947,0.2906574394413381,0.7335640138281391,0.03806228373636571,0.2283737024181942,0.015397923875166126,2.7197231833439495,0.07219906313089433
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7,0.5874723188678432,0.3525056947541286,0.6000379650607435,0.3999620349202741,0.0,0.0,3.1630599847539282,0.07806457037128776
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28,1.1037083594529409,0.507807981477507,0.46009253902660235,0.5399074609444793,0.0,0.03267784846637716,5.143146327208123,0.07597784700555565
397.0,17.2,158.0,167.0,20.8,967.0,633.0,28,0.4206549118281951,0.2918559944024492,0.6938133519627085,0.03005941978276722,0.2761272282370477,0.0363509262489278,2.7962250960713693,0.07076271186410694
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3,0.40553359682725865,0.2899943470832863,0.7150932730221388,0.2849067269590181,0.0,0.0299604296206904,3.2773695119035726,0.06307894089653628
266.0,114.0,0.0,228.0,0.0,932.0,670.0,270,0.8571428571106336,0.5999999999842105,0.6999999999815789,0.29999999999210525,0.0,0.0,4.215789473573269,0.10316742081401283
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,100,0.9498559077262331,0.4150088138903297,0.43691765297313223,0.12616469402855288,0.43691765297313223,0.016368672877955962,4.53210778130113,0.06959165575748663
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,28,0.9372409709332599,0.4719737626573651,0.5035778175162916,0.12581991651383959,0.3706022659400535,0.03220035778079307,5.596302921717462,0.06647071173602155
295.7,0.0,95.6,171.5,8.9,955.1,859.2,3,0.5799797091450801,0.43828264757377255,0.7556861742715133,0.0,0.24431382570293092,0.022744697162720557,4.636595962058866,0.0718776194464716
516.0,0.0,0.0,162.0,8.2,801.0,802.0,28,0.31395348836600867,0.31395348836600867,0.9999999999806202,0.0,0.0,0.015891472867909078,3.1065891472266163,0.07076708020238177
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100,0.5707446808358845,0.5707446808358845,0.9999999999734043,0.0,0.0,0.0,4.696542553066582,0.09106726076770182
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,1.103532277642903,0.4973922591134397,0.450727422441649,0.0,0.5492725775309012,0.03458687894497429,4.653582212334516,0.08041182213508292
290.4,0.0,96.2,168.1,9.4,961.2,865.0,56,0.5788567492913617,0.43481634763489874,0.7511639937726031,0.0,0.2488360062015304,0.024314536988507128,4.723745473235289,0.07032590051428554
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270,0.5333333333208576,0.47999999998989473,0.8999999999810526,0.09999999999789473,0.0,0.0,3.212631578879734,0.10228802153386143
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,28,0.8500707213177714,0.5403056637536618,0.6356008390579682,0.0,0.36439916091206476,0.017081210667753036,5.504644890455359,0.07650852923671177
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28,0.5015015014864413,0.3252190847064222,0.6484907497439437,0.03407984420576281,0.31742940603081926,0.034858812073323094,3.209347614348406,0.07117286055203216
202.0,11.0,141.0,206.0,1.7,942.0,801.0,56,1.0198019801475344,0.5819209039383638,0.5706214689104344,0.031073446326805833,0.39830508473451115,0.004802259886869992,4.923728813420234,0.08938256606027084
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28,0.6721854304413184,0.6721854304413184,0.9999999999668874,0.0,0.0,0.0,5.930463575962567,0.08841463414595639
238.1,0.0,94.1,186.7,7.0,949.9,847.0,56,0.7841243174807171,0.5620108368283561,0.7167369054570518,0.0,0.28326309451284576,0.021071643587565574,5.409090908928083,0.08037713104838824
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7,0.5811209439356602,0.5811209439356602,0.9999999999705015,0.0,0.0,0.0,5.159292035246039,0.0862144420127518
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,0.5800604229432006,0.5800604229432006,0.9999999999697885,0.0,0.0,0.0,5.577039274755981,0.081046855212828
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14,0.6895306858956848,0.6895306858956848,0.9999999999638989,0.0,0.0,0.0,6.584837544888634,0.08333333333296976
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28,0.8144736841748037,0.3257323276561001,0.3999298368637093,0.6000701631187498,0.0,0.0,2.859322925752336,0.07783226455393005
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3,0.9999999999508599,0.3999606918160385,0.3999606918160385,0.6000393081643074,0.0,0.0,3.131682389875557,0.08825953072781256
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,0.6271186440465384,0.6271186440465384,0.9999999999661017,0.0,0.0,0.0,6.230508474365068,0.07981018119033732
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,14,0.8500262191478749,0.5128124011226569,0.6032900980511454,0.0,0.3967099019172189,0.02467573552595141,5.991774754634869,0.06810924369719282
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28,1.254901960702294,0.7529411764410611,0.5999999999764706,0.39999999998431374,0.0,0.0,7.1807843134438905,0.08428076028232176
166.8,250.2,0.0,203.5,0.0,975.6,692.6,28,1.2200239807422046,0.4880095923144362,0.3999999999904077,0.5999999999856115,0.0,0.0,4.000479616211019,0.08891510464416956
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3,0.6895306858956848,0.6895306858956848,0.9999999999638989,0.0,0.0,0.0,6.584837544888634,0.08333333333296976
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,0.576576576559262,0.576576576559262,0.9999999999699699,0.0,0.0,0.0,5.326726726566766,0.08352183748006124
194.7,0.0,100.5,170.2,7.5,998.0,901.8,3,0.8741653825950608,0.5765582655631247,0.6595528455061127,0.0,0.34044715446001195,0.025406504064179998,6.435636856150555,0.07173262527891545
222.4,0.0,96.7,189.3,4.5,967.1,870.3,56,0.8511690647099295,0.5932309620622617,0.6969602005422451,0.0,0.3030397994264168,0.014102162331115569,5.758069570487055,0.08054290941547657
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,56,0.7506471095448383,0.4923599320743532,0.6559139784760636,0.0,0.3440860214956399,0.018958687039644633,5.192133559558797,0.07344871253662538
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,1.2229299362278387,0.4885496183081794,0.3994910941374175,0.6005089058371371,0.0,0.0,4.367938931186566,0.08342022940526843
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,0.5686900958284763,0.38864628820112124,0.6834061135221964,0.3165938864559696,0.0,0.017467248907915563,3.6921397379106518,0.07623126338297118
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7,1.8790397043509661,0.7517547099833116,0.40007388251200315,0.5999261174510556,0.0,0.0,6.602142593032799,0.08998850269704613
234.0,156.0,0.0,189.0,5.9,981.0,760.0,28,0.8076923076577909,0.48461538460295855,0.5999999999846154,0.39999999998974356,0.0,0.015128205127817226,4.4641025639881,0.08125886753479832
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,28,0.9095127609681257,0.43749999998779304,0.48102678570086427,0.0379464285703698,0.48102678570086427,0.011439732142537953,5.197265624854987,0.06582703610383785
375.0,93.8,0.0,126.6,23.4,852.1,992.6,3,0.3375999999909973,0.27005119453348864,0.7999146757508551,0.20008532422781386,0.0,0.04991467576685335,3.934940272953606,0.051390298355788955
469.0,117.2,0.0,137.8,32.2,852.1,840.5,28,0.29381663112379924,0.2350733538001523,0.8000682360832468,0.19993176389969408,0.0,0.054930057999745305,2.8874104400735683,0.05627245998016877
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7,1.0904286552501214,0.5699815837762436,0.5227133210398185,0.4772866789294878,0.0,0.0,5.374155923714728,0.08208097595437554
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,0.9999999999479167,0.39999999999166663,0.39999999999166663,0.5999999999875,0.0,0.0,3.428958333261897,0.08283359937839065
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,3,0.8754598002692874,0.5280507131369873,0.6031695720886476,0.0,0.3968304278796567,0.0313787638658834,5.9521394609840845,0.0702983248235356
389.9,189.0,0.0,145.9,22.0,944.7,755.8,7,0.3741985124294897,0.2520297115174982,0.673518742430929,0.32648125755179686,0.0,0.0380031093446536,2.9374676109356113,0.059616720467210324
388.6,97.1,0.0,157.9,12.1,852.1,925.7,28,0.4063304168706554,0.3250977969873358,0.8000823553469202,0.19991764463249084,0.0,0.02491249742588197,3.660284125928345,0.06488596671434196
250.0,0.0,95.7,191.8,5.3,948.9,857.2,28,0.767199999969312,0.5548163147076999,0.7231703789203595,0.0,0.2768296210507136,0.015331212033111621,5.224472085472246,0.08165524287929818
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7,0.7815126050091801,0.7815126050091801,0.9999999999579832,0.0,0.0,0.0,8.016806722352234,0.07975986277838869
446.0,24.0,79.0,162.0,11.6,967.0,712.0,56,0.36322869954342535,0.2950819672077398,0.8123861566336542,0.04371584699373924,0.14389799635439166,0.021129326046973963,3.0582877959370074,0.06745502997973246
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,28,1.0612121211478052,0.411419172922664,0.3876879699157028,0.30192669172222913,0.31038533833857174,0.019031954886770862,4.117481202910773,0.07415720819890666
375.0,93.8,0.0,126.6,23.4,852.1,992.6,7,0.3375999999909973,0.27005119453348864,0.7999146757508551,0.20008532422781386,0.0,0.04991467576685335,3.934940272953606,0.051390298355788955
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,1.2487113401257275,0.4018245904955044,0.32179141612436674,0.38129794732777733,0.29691063652712185,0.019075264357887717,3.272029856867675,0.08562339842676671
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,7,0.5601659750858549,0.3049522154595143,0.5443961772277255,0.45560382275489825,0.0,0.014943527367246854,2.8821894004712045,0.07257164123527862
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,14,0.6452795600070909,0.3550176500162628,0.5501765002382708,0.13767019666823826,0.3121533030682765,0.03000504286359039,4.711043872801032,0.05823716755570072
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28,0.5678282513824572,0.40618740261726716,0.7153349654859708,0.0,0.28466503449177244,0.025595370575882587,3.671934119660096,0.07958658584414291
326.5,0.0,137.9,199.0,10.8,801.1,792.5,28,0.6094946401038439,0.42850990524486415,0.7030577088565233,0.0,0.29694229112194354,0.023255813952987602,3.431524547729726,0.087750242525409
144.8,0.0,133.6,180.8,11.1,979.5,811.5,28,1.248618784444156,0.6494252873329949,0.5201149425100534,0.0,0.4798850574540271,0.03987068965374028,6.433189654941337,0.07995400875567173
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28,1.2012195121218767,0.4329670329575172,0.36043956043163866,0.35824175823388477,0.2813186813124985,0.017582417582031155,3.5208791208017387,0.08709106984930552
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,0.6286644950935288,0.6286644950935288,0.9999999999674267,0.0,0.0,0.0,5.798045602417002,0.08464912280664628
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28,0.4674999999883125,0.4674999999883125,0.999999999975,0.0,0.0,0.0,4.4249999998893745,0.07933814170522131
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7,0.29381663112379924,0.2350733538001523,0.8000682360832468,0.19993176389969408,0.0,0.054930057999745305,2.8874104400735683,0.05627245998016877
198.6,132.4,0.0,192.0,0.0,978.4,825.5,28,0.9667673715525293,0.5800604229432006,0.599999999981873,0.3999999999879154,0.0,0.0,5.4498489424335395,0.08251321500673638
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,14,1.0612121211478052,0.411419172922664,0.3876879699157028,0.30192669172222913,0.31038533833857174,0.019031954886770862,4.117481202910773,0.07415720819890666
239.6,359.4,0.0,185.7,0.0,941.6,664.3,28,0.7750417361946977,0.31001669448564245,0.3999999999933222,0.5999999999899832,0.0,0.0,2.6809682804226886,0.07767924370418437
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180,0.5999999999842105,0.5999999999842105,0.9999999999736842,0.0,0.0,0.0,4.215789473573269,0.10316742081401283
237.5,237.5,0.0,228.0,0.0,932.0,594.0,365,0.959999999959579,0.47999999998989473,0.4999999999894737,0.4999999999894737,0.0,0.0,3.212631578879734,0.10228802153386143
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,100,0.724121779825568,0.3987619293165137,0.5506835181699592,0.0,0.44931648180424766,0.030177972658494246,4.714469950871435,0.06490889243402087
233.8,0.0,94.6,197.9,4.6,947.0,852.2,28,0.8464499571921963,0.6026187575943174,0.7119366625848985,0.0,0.28806333738465095,0.014007308160353005,5.4786845308928545,0.08493197716799739
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28,0.4289693593195273,0.29672447012915754,0.6917148362101789,0.0366088631977532,0.27167630057280007,0.021001926781868942,3.358381502825465,0.06345543697695226
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28,1.3333333332345678,0.5980066444984051,0.4485049833738038,0.0,0.5514950165929736,0.033222591361022506,5.8671096343565745,0.0797518830302182
